feature_set,pdbid,membership,n_residues,pcc,spearman,rmse_z
classical_structural,1TGR,365_only,104,0.6965250956219925,0.6454761987526504,0.7514287187877134
classical_structural,1TZV,365_only,141,0.8252293267584768,0.6989349849771199,0.6237490854194938
classical_structural,1U06,small,55,0.3955539691150418,0.21100669207422668,0.9333275259149819
classical_structural,1UKU,large,102,0.6744748864883072,0.572355103203948,0.770072375804396
classical_structural,1ULR,medium,87,0.45232591117383825,0.5099216746349391,0.8972553459013359
classical_structural,1UOY,small,64,0.469991247142408,0.4218683822206592,0.8848662610426785
classical_structural,1USE,small,40,0.1843258528715358,-0.016510318949343343,1.0490201371860703
classical_structural,1USM,medium,77,0.8400458738036721,0.611392629703447,0.6154463072683565
classical_structural,1UTG,365_only,70,0.6374431768010227,0.5269576324025664,0.7852683371132715
classical_structural,1V05,medium,96,0.5405721813198674,0.5633011842784166,0.8426248629629772
classical_structural,1V70,large,105,0.5846361054307286,0.6418337516152941,0.8134903863264499
classical_structural,1W2L,medium,97,0.5465687671405912,0.3731352115534807,0.843078998707926
classical_structural,1WBE,large,204,0.5780470764191104,0.5589034144551441,0.8237924426314125
classical_structural,1WHI,large,122,0.574658138566739,0.5945069815172653,0.8205195349230361
classical_structural,1WLY,365_only,322,0.5838107371249948,0.5989555552101539,0.8177657525684778
classical_structural,1WPA,large,107,0.6319102367625161,0.3534693258034302,0.7901655216977829
classical_structural,1X3O,medium,80,0.28648254451714195,0.30635435041753445,0.9890848711799226
classical_structural,1XY2,small,8,0.4689255355261032,0.12123216124221799,0.8948615565635477
classical_structural,1YJO,small,6,0.35314657327143306,0.028571428571428574,1.0755129536634547
classical_structural,1YZM,small,46,0.8935294585630661,0.6945232528319596,0.6238073840498691
classical_structural,1Z21,medium,96,0.5562695105941735,0.5499038582473094,0.8321306959515665
classical_structural,1ZVA,medium,75,0.3502215926520573,0.39529987545503154,0.9785102850273099
classical_structural,2A50,365_only,457,0.48696059376492046,0.5279440701817324,0.8770702974049237
classical_structural,2AGK,large,233,0.4904546849579831,0.5084482944296941,0.8723398315200147
classical_structural,2B0A,365_only,186,0.5898965486124088,0.5968132512692558,0.8090239508333832
classical_structural,2BCM,365_only,413,0.5654062839502126,0.5469342076019412,0.8254861619870363
classical_structural,2BRF,medium,100,0.709351288879626,0.6440435903456839,0.7337944342832081
classical_structural,2C71,large,205,0.7030971071462869,0.630173794463205,0.7542474822193604
classical_structural,2CE0,medium,99,0.6317835291321706,0.5297269886488937,0.7834431139848814
classical_structural,2CG7,large,90,0.40806377508017155,0.39662666086080284,0.9307132452364776
classical_structural,2COV,365_only,534,0.6394624997915949,0.5648793550221153,0.7755589137068085
classical_structural,2CWS,large,227,0.5845640721890014,0.686587261663423,0.8223037541738393
classical_structural,2D5W,365_only,1214,0.5610952422342321,0.5662319356413744,0.8295889358668136
classical_structural,2DPL,365_only,565,0.3821595256632817,0.43609418628624874,0.9335115279338166
classical_structural,2DSX,small,52,0.4576685322120117,0.23313197768133984,0.8900227538468519
classical_structural,2E10,365_only,439,0.6724708589894877,0.6882785172203321,0.7464658694685676
classical_structural,2E3H,medium,81,0.5883131271124667,0.602978872710686,0.8105284275065996
classical_structural,2EAQ,medium,89,0.6790612990704925,0.4322833540106457,0.7457865639027833
classical_structural,2EHS,medium,75,0.5962539160291626,0.5946457275954055,0.8088348444772245
classical_structural,2ERW,365_only,53,0.488430290052366,0.130833585563326,0.8726772602303394
classical_structural,2ETX,365_only,389,0.34772884441262025,0.36311191018287764,0.9591348060924432
classical_structural,2FN9,365_only,560,0.5430760793926104,0.4890769230079539,0.8404851587838127
classical_structural,2FQ3,medium,85,0.7724273070139425,0.767578659370725,0.6835813859392956
classical_structural,2G69,365_only,99,0.4103938050248226,0.38554350986210284,0.9344515724920106
classical_structural,2G7O,365_only,68,0.7561162093215257,0.3850698131344176,0.681584675772097
classical_structural,2GKG,365_only,122,0.7115580362456386,0.5381689606662298,0.71736745081793
classical_structural,2GOM,365_only,121,0.5150128092806929,0.488223887565664,0.8579018169997993
classical_structural,2GXG,365_only,140,0.5788033509547381,0.5974680001443283,0.8177826106969441
classical_structural,2HQK,large,213,0.7303782299377787,0.6330758226704912,0.7182620433744193
classical_structural,2I24,large,113,0.46152115442210984,0.33554716426618414,0.889756582131074
classical_structural,2I49,365_only,398,0.5911780242686703,0.5602497721090437,0.813624710735596
classical_structural,2IBL,365_only,108,0.6592563029675282,0.6412282101997328,0.7910059329815363
classical_structural,2IGD,365_only,61,0.5021621385384663,0.6505724638039381,0.8710015958911713
classical_structural,2IMF,large,203,0.5810549035054641,0.5541743159284793,0.8210917218366651
classical_structural,2IP6,medium,87,0.8455828236700704,0.6145588423934321,0.5893190615966506
classical_structural,2IVY,365_only,88,0.4808537639873377,0.36070886079095954,0.8861633253926345
classical_structural,2J9W,365_only,200,0.6110687914727799,0.5938696053735002,0.7998650904712115
classical_structural,2JKU,small,35,0.7236203455868426,0.2490370480229985,0.7345522471445181
classical_structural,2JLI,365_only,100,0.6511163472819009,0.5089575839799002,0.763496141224037
classical_structural,2JLJ,365_only,115,0.6839792236845481,0.5436080748102209,0.7506650018066496
classical_structural,2NLS,small,36,0.20090522964632304,0.2913770913770914,1.0323754101696434
classical_structural,2NUH,medium,104,0.49555983900854605,0.5177347338985926,0.8811645119932929
classical_structural,2O6X,365_only,306,0.6606541497442583,0.6873730070955391,0.7606405509054701
classical_structural,2OHW,365_only,256,0.6030615401151527,0.6507882550518966,0.8039968993975146
classical_structural,2OKT,365_only,342,0.37350315823297275,0.3608154309679032,0.9365872099584487
classical_structural,2OL9,small,6,0.8648842682242261,0.6,0.5822628078612289
classical_structural,2PMR,365_only,76,0.6731277706282487,0.6971523876575932,0.7672675748540797
classical_structural,2PPN,large,107,0.4428229542469674,0.5811293029349878,0.9003945570209817
classical_structural,2PSF,365_only,608,0.38160450798737333,0.4049593511598843,0.9354818459121319
classical_structural,2PTH,365_only,193,0.5799753064727667,0.6647795726524036,0.8207067936491907
classical_structural,2Q52,365_only,412,0.6399109881860041,0.6006626398675593,0.7850660533924877
classical_structural,2QJL,medium,99,0.5763478686440323,0.6015380764317307,0.8249597712121461
classical_structural,2R6Q,365_only,138,0.5069353417512079,0.418150351847539,0.8686914949662007
classical_structural,2RB8,medium,93,0.4988474947091084,0.41663216249977225,0.8743793775954041
classical_structural,2V9V,large,135,0.5677070790644477,0.47607863807132567,0.8257730629565753
classical_structural,2VE8,365_only,515,0.6318850229401891,0.638205319820223,0.7964541698800809
classical_structural,2VH7,365_only,94,0.6599893787371838,0.5722552959180197,0.766912093186423
classical_structural,2VIM,large,104,0.3983271628583792,0.35322045473529295,0.9273298445936673
classical_structural,2VPA,large,204,0.6354588045883988,0.6992553527078157,0.7954822827464411
classical_structural,2VQ4,365_only,106,0.7662203287605481,0.7337080154671476,0.6696581368135136
classical_structural,2VY8,365_only,149,0.7401618132551187,0.7025598934065712,0.6834750536656531
classical_structural,2W1V,365_only,548,0.6874406277564681,0.6181390927196273,0.7530031745846969
classical_structural,2W2A,365_only,350,0.6142850449595963,0.6287925679890263,0.7904236794879234
classical_structural,2W6A,365_only,117,0.837168021243541,0.5506040415465148,0.6132696364326955
classical_structural,2WJ5,365_only,96,0.5008938470646273,0.49606440752872016,0.8740078735263028
classical_structural,2WUJ,365_only,100,0.5662060677757775,0.38118440555385075,0.8369144156202069
classical_structural,2WWE,365_only,111,0.343136477319628,0.4415612908152779,0.9611689064873202
classical_structural,2X1Q,365_only,240,0.3975289970636627,0.3297962313099281,0.930264832382723
classical_structural,2X3M,365_only,166,0.6185127747056023,0.585765134394606,0.797681814617647
classical_structural,2X5Y,365_only,171,0.6870853099291316,0.6154007693830612,0.7596621680013559
classical_structural,2XHF,365_only,310,0.5866990114145679,0.5563129304685255,0.8126486320258309
classical_structural,2Y0T,365_only,101,0.733746971752582,0.6662628534872166,0.7208499238540904
classical_structural,2Y72,365_only,170,0.6653740721090926,0.6477192995844592,0.7600573311805757
classical_structural,2Y7L,365_only,319,0.606348342065803,0.5437185548868807,0.7969380561178996
classical_structural,2Y9F,365_only,149,0.7168246241396641,0.7676479284419576,0.705922319888219
classical_structural,2YLB,365_only,400,0.741457353328498,0.7203587732204095,0.6843125551672866
classical_structural,2YNY,365_only,315,0.45421616871916953,0.38595344479579263,0.8909454287477769
classical_structural,2ZU1,365_only,360,0.6024953420478955,0.6419966407832004,0.8076810918681407
classical_structural,3A7L,365_only,128,0.6533395023809246,0.5596296413437962,0.7635454098916583
classical_structural,3AMC,365_only,614,0.5935539298722058,0.6404226668133133,0.809622492956714
classical_structural,3AUB,365_only,116,0.4775250872351078,0.5283787733410321,0.8789307416953509
classical_structural,3BA1,365_only,312,0.5597377158329869,0.4827315212869642,0.8311826051039993
classical_structural,3BZQ,medium,99,0.497377045621584,0.47858057255443665,0.8678298365180706
classical_structural,3BZZ,365_only,100,0.5082879204449162,0.43484261605243674,0.8637999411411282
classical_structural,3DRF,365_only,547,0.49342793478083313,0.4473630194957326,0.8706963594759876
classical_structural,3E5T,365_only,228,0.42237243737403773,0.3145519822882146,0.9149853491527148
classical_structural,3E7R,365_only,40,0.6486110718243,0.641178408563691,0.7765317773327647
classical_structural,3FKE,365_only,250,0.4954999531761307,0.4972647997695582,0.8739379248309008
classical_structural,3FOD,365_only,48,0.46746304909706277,0.4995929009151031,0.8869381913328973
classical_structural,3FSO,365_only,221,0.7137840740085433,0.5839798524629889,0.7137750790197804
classical_structural,3FTD,365_only,240,0.6312318455716268,0.6272101154922981,0.7849838595594177
classical_structural,3G1S,365_only,418,0.5842655018544833,0.6156948774290688,0.8147387418666944
classical_structural,3HFO,365_only,197,0.5978738342978013,0.6208139810857068,0.8049964509922675
classical_structural,3HHP,365_only,1234,0.5826313686192728,0.645018087701267,0.8165535759428895
classical_structural,3HNY,365_only,156,0.5707830812481528,0.6317798398687287,0.8295916351368303
classical_structural,3HYD,365_only,7,0.9838210539077827,0.9642857142857145,0.3811547231256697
classical_structural,3HZ8,365_only,192,0.5487581445969497,0.4843831528833397,0.8360420406601063
classical_structural,3I2Z,365_only,138,0.5078130203066336,0.5413157711570157,0.8651228980836745
classical_structural,3I4O,365_only,135,0.6645065322247967,0.5800993339563143,0.7518801065449674
classical_structural,3K6Y,365_only,227,0.5853941963883008,0.555367555504409,0.8108890194015292
classical_structural,3KBE,365_only,140,0.6242511153280763,0.560208525370847,0.7832793660379787
classical_structural,3KGK,365_only,190,0.6071285443429953,0.6169754616129516,0.7962405039291042
classical_structural,3KZD,365_only,85,0.4812776212895473,0.5222574548793238,0.8835220252134491
classical_structural,3LAA,365_only,169,0.6274659323863123,0.47411678202976626,0.8162878949385137
classical_structural,3M8J,365_only,178,0.6115491449359535,0.5784282329627822,0.7931749911491797
classical_structural,3M9J,365_only,210,0.4353576058781072,0.38849064892349955,0.9067985296631569
classical_structural,3M9Q,365_only,176,0.5188098284995548,0.5312024160705007,0.8660502692946996
classical_structural,3MAB,365_only,173,0.5673160481294633,0.5489561888524263,0.8360600144154269
classical_structural,3MD4,365_only,12,0.6605092162327714,0.5429080129622184,0.7677359388630522
classical_structural,3MRE,365_only,383,0.5874728251055256,0.6509753069412305,0.8121051480006759
classical_structural,3N11,365_only,325,0.39776106198023553,0.4175738664990644,0.926174086298212
classical_structural,3NE0,365_only,208,0.5696480528336992,0.5919070042019461,0.8275002374900348
classical_structural,3NGG,365_only,94,0.7171129208711968,0.6694192784141645,0.7384067144386534
classical_structural,3NPV,365_only,495,0.5360959126756605,0.48914817125580595,0.8446595191485304
classical_structural,3NVG,365_only,6,0.7421440388112512,0.5428571428571429,0.6869749254907278
classical_structural,3O0P,365_only,194,0.6864563206938658,0.7275990523283622,0.7346070861217217
classical_structural,3O5P,365_only,128,0.621340763270186,0.5187090572916812,0.7839640966376182
classical_structural,3OBQ,365_only,150,0.6167056115348065,0.34254505113630634,0.7904048387003385
classical_structural,3P6J,365_only,125,0.6922911101954001,0.7110868747281529,0.7357221264092669
classical_structural,3PD7,365_only,188,0.5966455427686836,0.621742601187666,0.8051178833734991
classical_structural,3PID,365_only,387,0.47061967530050425,0.42322679356282006,0.8871547040567755
classical_structural,3PIW,365_only,154,0.7630230561213542,0.7011225913232301,0.6844882991167885
classical_structural,3PKV,365_only,221,0.48229797543166614,0.5149830649489024,0.8775994888944372
classical_structural,3PSM,365_only,94,0.6878509159133388,0.7181912104381635,0.7343195076828282
classical_structural,3PTL,365_only,289,0.5780435523718663,0.6401920129474719,0.8251382854286416
classical_structural,3PVE,365_only,347,0.6803427459470052,0.6893957632843937,0.7466189149964179
classical_structural,3PZ9,365_only,357,0.6963469832292329,0.6352631014364367,0.7470371894384623
classical_structural,3PZZ,365_only,12,0.6163194420356051,0.6363636363636365,0.8162326994345966
classical_structural,3Q2X,365_only,6,0.8736340584663984,0.6571428571428573,0.5763238311730238
classical_structural,3Q6L,365_only,131,0.6697950907266338,0.6019143048083466,0.7738760591093974
classical_structural,3QDS,365_only,284,0.5657788183811827,0.5998117936688332,0.8266652629407475
classical_structural,3R87,365_only,132,0.4302623256416284,0.3417844368659065,0.9139499403326392
classical_structural,3RQ9,365_only,162,0.2633914299782062,0.41978934535448825,0.9995161087227806
classical_structural,3RY0,365_only,128,0.5978255720089792,0.46188510812222155,0.8099222712480402
classical_structural,3RZY,365_only,139,0.7397091109162002,0.6040433854798315,0.6860189830841454
classical_structural,3S0A,365_only,119,0.5183887519148449,0.5215177433385583,0.8576161519718433
classical_structural,3SEB,large,238,0.5375719875087218,0.6757989485702497,0.8435131471310084
classical_structural,3SED,365_only,124,0.6055355481867968,0.5702191674018062,0.8010050072324261
classical_structural,3SO6,365_only,150,0.6105474547563544,0.625289126032975,0.799762503040199
classical_structural,3SR3,365_only,637,0.4894652670818118,0.5242605186495088,0.8742250776474294
classical_structural,3SUK,365_only,248,0.5812264096860705,0.6074772329490962,0.8228233353199357
classical_structural,3SZH,365_only,697,0.7057537090626493,0.7234927551779669,0.7205929698298456
classical_structural,3T0H,365_only,208,0.6319642080630168,0.7123677593007706,0.7872292632026506
classical_structural,3T3K,365_only,122,0.7529440633619235,0.6823510363286234,0.6676316876981464
classical_structural,3T47,365_only,141,0.6230374529435592,0.5504190078979554,0.7832182524235911
classical_structural,3TDN,365_only,357,0.5128198536397897,0.5137930613866447,0.8589316208859105
classical_structural,3TOW,365_only,152,0.5683243840127045,0.6155372088120378,0.8253220050628599
classical_structural,3TUA,365_only,210,0.5385146559346545,0.6694979935017455,0.847630428267105
classical_structural,3UCI,365_only,72,0.6135840060375456,0.5940574956588849,0.8182526938203655
classical_structural,3UR8,365_only,637,0.6415166677179898,0.6143519375265609,0.7766329326378438
classical_structural,3US6,365_only,148,0.7112911718419601,0.39608158884606764,0.7348053759665237
classical_structural,3V1A,365_only,48,0.5659484667919087,0.3844859429889286,0.8258810704015668
classical_structural,3VN0,365_only,193,0.7083941907031837,0.5122093513401565,0.7453568165638824
classical_structural,3VOR,365_only,182,0.4606152616587592,0.4820527725784341,0.8903548162136088
classical_structural,3VUB,large,101,0.4948670847870844,0.5597586474098862,0.872531770042685
classical_structural,3VVV,365_only,108,0.6746367992937385,0.5575628241035755,0.744592971429786
classical_structural,3VZ9,365_only,163,0.6791528144112755,0.6023929123235796,0.7439603424252111
classical_structural,3ZBD,365_only,213,0.5516438319425055,0.45359282087990593,0.8361300009394874
classical_structural,3ZIT,365_only,152,0.32373051486112675,0.34649270811313015,0.9773704802195495
classical_structural,3ZRX,365_only,221,0.5101151297108205,0.5241635439851313,0.8614782501883385
classical_structural,3ZSL,365_only,138,0.6295986534232622,0.44283833912719345,0.7815278834215894
classical_structural,3ZZP,365_only,74,0.6309293012687677,0.5363614150471502,0.795323030686917
classical_structural,3ZZY,365_only,226,0.5866600638384258,0.5520131821082985,0.8109888314979065
classical_structural,4A02,365_only,166,0.3641646014465668,0.48209085616476105,0.9425272565840291
classical_structural,4ACJ,365_only,167,0.5987009248413602,0.6619732556686676,0.8061430322108705
classical_structural,4AE7,365_only,186,0.6663338121480935,0.6392783179376447,0.7459127416759134
classical_structural,4AM1,365_only,345,0.46836819978859573,0.4924249248563795,0.8837260645973717
classical_structural,4ANN,365_only,176,0.478875774343993,0.4787884157530336,0.8801785760435654
classical_structural,4AVR,365_only,188,0.5883195548143809,0.6588143824568742,0.8140384307650438
classical_structural,4AXY,365_only,54,0.439312467971077,0.33132576070423175,0.9047726281161668
classical_structural,4B6G,365_only,558,0.6420693606547065,0.6620752888810743,0.7768716128199379
classical_structural,4B9G,365_only,292,0.5936123942013062,0.693318391599221,0.8061956242157915
classical_structural,4DD5,365_only,387,0.5230888147520203,0.5890533084135974,0.8558160173197354
classical_structural,4DKN,365_only,423,0.5998819431038211,0.6075445802276015,0.801708735881464
classical_structural,4DQ7,365_only,328,0.5936206347663207,0.5996622112780585,0.8111251736840237
classical_structural,4DT4,365_only,160,0.6277730290256768,0.55140089713454,0.7916486831670151
classical_structural,4EK3,365_only,287,0.4834174257690353,0.5192598478263174,0.8817625777723993
classical_structural,4ERY,365_only,318,0.5900877925482592,0.6365043721533845,0.8122655917367022
classical_structural,4ES1,365_only,95,0.6625564180041005,0.6672265909971442,0.7602050623001961
classical_structural,4EUG,365_only,225,0.4928139701272756,0.573036022070078,0.8707853108892286
classical_structural,4F01,365_only,448,0.2647706470820747,0.4344757271428486,1.01575427158757
classical_structural,4F3J,365_only,143,0.6057300384708579,0.6275621071825057,0.7958239469948537
classical_structural,4G2E,365_only,151,0.6468651211749197,0.6685692028114499,0.7662684313668234
classical_structural,4G5X,365_only,550,0.6672357292397189,0.6044571464214078,0.749448279459649
classical_structural,4G6C,365_only,658,0.5313587027914325,0.5232150762101184,0.8487112978266513
classical_structural,4G7X,365_only,194,0.3005105437498884,0.29117073377891645,0.9806584846469493
classical_structural,4GA2,365_only,144,0.48038000998581315,0.4637427206159171,0.8855465402386025
classical_structural,4GMQ,365_only,92,0.534646925474205,0.625556771419324,0.8494323798113308
classical_structural,4GS3,365_only,90,0.42518450915498995,0.48936686878902724,0.9231559085027754
classical_structural,4HJP,365_only,281,0.6434648716943971,0.7251595411434456,0.7732789717674883
classical_structural,4IL7,365_only,85,0.5723224426494298,0.498822540795172,0.8437581567451524
classical_structural,4J11,365_only,357,0.5710921924604226,0.4835385959282213,0.8296498231875914
classical_structural,4J5O,365_only,220,0.6716993872325245,0.5094504739123609,0.7505296691758716
classical_structural,4J5Q,365_only,146,0.7348117529550656,0.7526110504001815,0.6881587076099424
classical_structural,4J78,365_only,305,0.6395191331918841,0.6462859822047693,0.7783694555415036
classical_structural,4JG2,365_only,185,0.7377641022677746,0.7583026014466885,0.7036930488299853
classical_structural,4JVU,365_only,207,0.6680937189816327,0.7364376796948873,0.7472048878418137
classical_structural,4JYP,365_only,534,0.5697085365562229,0.5803739076584394,0.8233678817263907
classical_structural,4KEF,365_only,133,0.4423028238214259,0.4601637421173973,0.9131896150389512
classical_structural,5CYT,medium,103,0.24684477279076722,0.2568388682285346,0.9932286042814932
classical_structural,6RXN,small,45,0.4534388406513427,0.5098814229249011,0.891414490752143
simple_graph,1ABA,medium,87,0.6469927265107153,0.7266596801686879,0.7647451758643345
simple_graph,1AHO,large,64,0.6032818426626425,0.7134010234101026,0.7984966545695484
simple_graph,1AIE,small,31,0.612077130363753,0.467741935483871,0.8305109645315535
simple_graph,1AKG,small,16,0.4662484116488228,0.7211186646889437,0.8902182570463042
simple_graph,1ATG,large,231,0.522715519661114,0.5698626963022553,0.8589157652191125
simple_graph,1BGF,365_only,124,0.5823731175415231,0.45627253174714827,0.813066059948149
simple_graph,1BX7,small,51,0.5820263245618702,0.26805429864253394,0.868218411172431
simple_graph,1BYI,large,224,0.520504184075358,0.6100534012995793,0.8621516866326143
simple_graph,1CYO,medium,88,0.686952050376202,0.5728287001937205,0.7357294678002457
simple_graph,1DF4,365_only,57,0.905916902254379,0.7706766917293234,0.5328426408608024
simple_graph,1E5K,large,188,0.7513263961028704,0.7409304060273695,0.6710557430129482
simple_graph,1ES5,365_only,260,0.6475836078081791,0.716655833491236,0.7699777851583179
simple_graph,1ETL,small,12,0.8089650772226253,0.6920938334812061,0.7046005729320561
simple_graph,1ETM,small,12,0.6503471145617492,0.4798688889979563,0.8018714851248849
simple_graph,1ETN,small,12,-0.1601172841735087,0.025869917324522363,1.2643845931701776
simple_graph,1EW4,large,106,0.5959796360688827,0.6447670055369938,0.8043738434814903
simple_graph,1F8R,365_only,1932,0.7470050933305942,0.7269234987475105,0.6892962855468938
simple_graph,1FF4,small,65,0.5957543625789928,0.5944339427140549,0.8050657726230537
simple_graph,1FK5,medium,93,0.5580723694395238,0.5230132234506935,0.8317517375766625
simple_graph,1GCO,365_only,1044,0.6393535739607106,0.6325860843569535,0.7721414196892707
simple_graph,1GK7,small,39,0.6446235303498457,0.20922111469681284,0.7894580520572873
simple_graph,1GVD,small,52,0.7358796302382734,0.6270944058118809,0.6951232438222493
simple_graph,1GXU,medium,88,0.6759613392858715,0.6418932306558844,0.7571773940529442
simple_graph,1H6V,365_only,2927,0.4713152326259592,0.5473446796792776,0.9027389685365313
simple_graph,1HJE,small,13,0.5994098518678157,0.5934065934065934,0.834455007399353
simple_graph,1I71,medium,83,0.5594563887480595,0.5606813570042429,0.8292175705664182
simple_graph,1IDP,365_only,441,0.7213828307058895,0.8463830021827176,0.6966205899269983
simple_graph,1IFR,large,113,0.6551918007689147,0.7070068991964258,0.7781320769103832
simple_graph,1KMM,365_only,1499,0.7140714240898062,0.7328579860783181,0.7093576425995944
simple_graph,1KNG,365_only,144,0.5280552601926826,0.4768053822451136,0.8561602242488064
simple_graph,1KYC,small,15,0.7783009530004306,0.7428571428571428,0.6401498103554815
simple_graph,1LR7,medium,73,0.610616913431577,0.6805710892085797,0.8168200092494862
simple_graph,1MF7,365_only,194,0.6862986826502565,0.7596205800741311,0.7548851002920378
simple_graph,1N7E,medium,95,0.5462966915231282,0.6280931001161512,0.8378140291254301
simple_graph,1NKD,365_only,59,0.6768716634842594,0.7377111474404792,0.7873075145304743
simple_graph,1NNX,medium,93,0.7697726599278145,0.8103803286439432,0.6508921923177323
simple_graph,1NOA,medium,113,0.5866266506778759,0.5426867558986941,0.8112407901274166
simple_graph,1NOT,small,13,0.595145361572863,0.5439560439560439,0.826104977433576
simple_graph,1O06,small,20,0.9131265285806154,0.7127819548872181,0.42879651061284757
simple_graph,1O08,large,221,0.35245205045593386,0.6132749648072978,0.9639294236466296
simple_graph,1OPD,medium,85,0.39221571261369287,0.4188118957050948,0.9327326983814632
simple_graph,1P9I,small,29,0.6787822211348993,0.4418719211822659,0.7387966567930031
simple_graph,1PEF,small,18,0.8631977191418552,0.8988648090815273,0.5123531744128919
simple_graph,1PEN,small,16,0.5775718318782108,0.5253864557019448,0.8191483250772472
simple_graph,1PMY,large,123,0.6854141066111958,0.586946427547176,0.749300435939184
simple_graph,1Q9B,small,43,0.7373777657919648,0.708245243128964,0.723611500615433
simple_graph,1QAU,medium,112,0.6542124124863433,0.6264358857330263,0.7653311935208533
simple_graph,1QKI,365_only,3912,0.4715603054230209,0.5420363022475566,0.9729787931483489
simple_graph,1QTO,large,122,0.6047313911486331,0.5855131848554869,0.7972794460587197
simple_graph,1R29,365_only,122,0.5793143969204885,0.5546257086256371,0.8172790223251883
simple_graph,1R7J,medium,90,0.7207176267360882,0.5430307121896893,0.6983202320688793
simple_graph,1RJU,small,36,0.38655229955360537,0.1861003861003861,0.9286464778629524
simple_graph,1SAU,365_only,114,0.6211848148308722,0.6218469017070991,0.7993521830797299
simple_graph,1TGR,365_only,104,0.7019412053021271,0.6453108288174328,0.7282328057733229
simple_graph,1TZV,365_only,141,0.8107012102902424,0.7600253865722365,0.6142094032376695
simple_graph,1U06,small,55,0.5115350403171763,0.3098901495841353,0.8630637846634305
simple_graph,1UKU,large,102,0.7246556419923963,0.5356460277156596,0.6962197007745025
simple_graph,1ULR,medium,87,0.5752947466879493,0.6213633816745894,0.8355199002732968
simple_graph,1UOY,small,64,0.7010066153753367,0.6163074211418107,0.735520434497024
simple_graph,1USE,small,40,0.043966778333644596,-0.32251407129455917,1.1891366709623794
simple_graph,1USM,medium,77,0.8337819794070919,0.7189042464549195,0.5817009958309444
simple_graph,1UTG,365_only,70,0.5653900372110957,0.5052445564409626,0.8260283272007258
simple_graph,1V05,medium,96,0.6034943402474667,0.5698530908431345,0.8141804598752723
simple_graph,1V70,large,105,0.5593661783872731,0.6253187917328332,0.8319516791153767
simple_graph,1W2L,medium,97,0.56027662255366,0.40078898058001616,0.8290315197815606
simple_graph,1WBE,large,204,0.5510445871458062,0.5920491963868473,0.8371465402628032
simple_graph,1WHI,large,122,0.5256733295697539,0.6155101851997941,0.8579264411469106
simple_graph,1WLY,365_only,322,0.6672169430562386,0.7027661720439511,0.7493243919931839
simple_graph,1WPA,large,107,0.5849829482972314,0.37383635355613476,0.8150130275721847
simple_graph,1X3O,medium,80,0.5119910354238468,0.5778749289534824,0.8640973896559435
simple_graph,1XY2,small,8,0.6838079024413389,0.5091750772173156,0.8238760428663562
simple_graph,1YJO,small,6,0.38267873220399984,0.2571428571428572,1.0688429916461804
simple_graph,1YZM,small,46,0.8092599266208601,0.6550511915751926,0.7181291730436479
simple_graph,1Z21,medium,96,0.6271415665761729,0.6279770887847588,0.7804481568661894
simple_graph,1ZVA,medium,75,0.5503184147309848,0.5398884724798243,0.8354911743167059
simple_graph,2A50,365_only,457,0.5403805352711712,0.5994023720436825,0.8597533061973083
simple_graph,2AGK,large,233,0.674146615742033,0.7037800905750224,0.7451851230309615
simple_graph,2B0A,365_only,186,0.6311823415614102,0.6601556635795578,0.7790022073406905
simple_graph,2BCM,365_only,413,0.5668657025499549,0.5092566831552879,0.8263417751204217
simple_graph,2BRF,medium,100,0.7485384645538998,0.6858272729535982,0.7026991728084754
simple_graph,2C71,large,205,0.6294906998708151,0.6775360590620435,0.8069465065739421
simple_graph,2CE0,medium,99,0.5907644254144907,0.5950036025673933,0.8089237605157649
simple_graph,2CG7,large,90,0.4669784611870031,0.4809519107177662,0.8951960153829231
simple_graph,2COV,365_only,534,0.7863359054759732,0.731340138690247,0.6336560459068578
simple_graph,2CWS,large,227,0.6960970885070331,0.7201771365866522,0.7331871067295044
simple_graph,2D5W,365_only,1214,0.6941336385712983,0.6662018310646184,0.7276111004283026
simple_graph,2DPL,365_only,565,0.4519394302189201,0.5110533307901229,0.9112102121145982
simple_graph,2DSX,small,52,0.36445293544433716,0.18612990710321217,0.9330823211334851
simple_graph,2E10,365_only,439,0.7701379033568233,0.7962447245785353,0.644889924820037
simple_graph,2E3H,medium,81,0.6721166597526802,0.6669489711021245,0.7446025321037185
simple_graph,2EAQ,medium,89,0.6940826079960661,0.45621113654301665,0.7393285999746698
simple_graph,2EHS,medium,75,0.6806481638545279,0.6959416208616036,0.7607789023482348
simple_graph,2ERW,365_only,53,0.31103407852860004,0.14518697738475714,0.9978724876387748
simple_graph,2ETX,365_only,389,0.5138510963928415,0.5414353788906328,0.8762061355096937
simple_graph,2FN9,365_only,560,0.5744833780195442,0.56069278935547,0.8200484789317471
simple_graph,2FQ3,medium,85,0.6681054175964072,0.6855774868086769,0.7612531128883067
simple_graph,2G69,365_only,99,0.6060780402099509,0.6261263211395006,0.826713680428224
simple_graph,2G7O,365_only,68,0.7602817904287583,0.42759660720914167,0.6895784789093102
simple_graph,2GKG,365_only,122,0.6965385806337225,0.5403202089524283,0.7363529071543079
simple_graph,2GOM,365_only,121,0.5939930248386521,0.45311994582258736,0.8093097124112407
simple_graph,2GXG,365_only,140,0.7166353268942273,0.6852012818737047,0.7214722753356795
simple_graph,2HQK,large,213,0.7972802261130817,0.7358091780303841,0.6703714772673488
