protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,3N11,cluster_3N11,1,325,0.5522478711714409,0.6083796459201779,0.8406062238784929
cluster,graph+center0,3NE0,cluster_3NE0,1,208,0.6904905282789668,0.704981310468533,0.7311399446224721
cluster,graph+center0,3NGG,cluster_3NGG,1,94,0.7246943677244209,0.611339893379343,0.7203834175384883
cluster,graph+center0,3NPV,cluster_3NPV,5,495,0.5871569142536609,0.5565983146610426,0.8134739917261372
cluster,graph+center0,3NVG,cluster_3NVG,2,6,0.6483185263015802,0.5428571428571429,0.814577483241586
cluster,graph+center0,3NZL,cluster_3NZL,5,73,0.5854933347803465,0.5962157042345777,0.8120758273268482
cluster,graph+center0,3O0P,cluster_3O0P,5,194,0.708818853124311,0.7103562703084098,0.7063366361050571
cluster,graph+center0,3O5P,cluster_3O5P,5,128,0.7145308702467105,0.6613800139721662,0.7048557727201038
cluster,graph+center0,3OBQ,cluster_3OBQ,2,150,0.6392699221508091,0.400821729798473,0.7714069515107335
cluster,graph+center0,3OQY,cluster_3OQY,3,234,0.6422194185741943,0.5902223246265372,0.7798481588526338
cluster,graph+center0,3P6J,cluster_3P6J,3,125,0.8016045352044016,0.7730769467239432,0.6151808399723362
cluster,graph+center0,3PD7,cluster_3PD7,5,188,0.6916233784368682,0.740901444048251,0.7260463292965267
cluster,graph+center0,3PES,cluster_3PES,3,165,0.6254069567526332,0.5705458373693263,0.7965726450552024
cluster,graph+center0,3PID,cluster_3PID,4,387,0.5365812817696218,0.4934374015776639,0.8543987586553243
cluster,graph+center0,3PIW,cluster_3PIW,5,154,0.7514914830150418,0.7239029968234829,0.6857590859129244
cluster,graph+center0,3PKV,cluster_3PKV,3,221,0.5464968176667513,0.6094480555472782,0.8385651072804505
cluster,graph+center0,3PSM,cluster_3PSM,4,94,0.8150217861796814,0.8829445211992957,0.6028482068452596
cluster,graph+center0,3PTL,cluster_3PTL,4,289,0.5316958795521947,0.6362880681360698,0.8792179516443785
cluster,graph+center0,3PVE,cluster_3PVE,1,347,0.6957655956290706,0.718710609741591,0.7294273761826886
cluster,graph+center0,3PZ9,cluster_3PZ9,4,357,0.6952009669618128,0.6971295034458248,0.7275635984577834
cluster,graph+center0,3PZZ,cluster_3PZZ,2,12,0.9614353085110116,0.8951048951048951,0.5236723567453943
cluster,graph+center0,3Q2X,cluster_3Q2X,4,6,0.851217945757582,0.6,0.5424237480630386
cluster,graph+center0,3Q6L,cluster_3Q6L,2,131,0.5885437220266244,0.5684299873140528,0.8118081456644012
cluster,graph+center0,3QDS,cluster_3QDS,1,284,0.721018475778671,0.7173832895147219,0.7259177205926154
cluster,graph+center0,3QPA,cluster_3QPA,5,197,0.4782750847414181,0.7005879489250378,0.9042815432895542
cluster,graph+center0,3R6D,cluster_3R6D,4,221,0.6830092709381449,0.760428988836927,0.7378092486122586
cluster,graph+center0,3R87,cluster_3R87,5,132,0.40810738874230496,0.3393581579168023,0.918782700497687
cluster,graph+center0,3RQ9,cluster_3RQ9,1,162,0.49086658245412085,0.5785551681047557,0.9348013958225153
cluster,graph+center0,3RY0,cluster_3RY0,1,128,0.6157854611112398,0.5942704272556358,0.797671220130077
cluster,graph+center0,3RZY,cluster_3Q6L,2,139,0.7082250288283429,0.6021665861818679,0.7202854003588904
cluster,graph+center0,3S0A,cluster_3S0A,2,119,0.5235355171029162,0.5335211047073383,0.8575215478314264
cluster,graph+center0,3SD2,cluster_3SD2,1,86,0.45538778634058835,0.5363706696993374,0.8969652579483983
cluster,graph+center0,3SEB,cluster_3SEB,3,238,0.6440666047345274,0.7586975950185905,0.7702287012941432
cluster,graph+center0,3SED,cluster_3SED,2,124,0.6687230548836312,0.6522317248960717,0.7744926131413568
cluster,graph+center0,3SO6,cluster_3SO6,1,150,0.6850993082125016,0.6654067498759297,0.7371098357082364
cluster,graph+center0,3SR3,cluster_3SR3,5,637,0.5681150238355134,0.5816169466104935,0.8274642803745794
cluster,graph+center0,3SUK,cluster_3SUK,2,248,0.6458961169308596,0.639957814484303,0.7723878226921111
cluster,graph+center0,3SZH,cluster_3SZH,2,697,0.7709336575867611,0.7585144652372809,0.6424680372942467
cluster,graph+center0,3T0H,cluster_3T0H,5,208,0.7538246055537128,0.7969731449787812,0.6670103062589752
cluster,graph+center0,3T3K,cluster_3T3K,3,122,0.7499723052453485,0.8057221128470641,0.6735530470068609
cluster,graph+center0,3T47,cluster_3T47,4,141,0.5057572430649064,0.5018312195931445,0.8744934686964078
cluster,graph+center0,3TDN,cluster_3TDN,3,357,0.48735274753877195,0.4971426755377737,0.8790477320823744
cluster,graph+center0,3TOW,cluster_3TOW,1,152,0.5655202934153948,0.7055407285922558,0.8335759744122156
cluster,graph+center0,3TUA,cluster_3TUA,2,210,0.6433990614996172,0.779534237084526,0.775330465456308
cluster,graph+center0,3TYS,cluster_3TYS,3,75,0.6696958214338496,0.6766195342577318,0.7759954943172542
cluster,graph+center0,3U6G,cluster_3U6G,4,248,0.6285464958692432,0.6057287416459173,0.7796431145590861
cluster,graph+center0,3U97,cluster_3U97,5,77,0.6997817396281536,0.6770423924344375,0.7212684858586017
cluster,graph+center0,3UCI,cluster_3UCI,3,72,0.5477494703885462,0.48350376229982645,0.8636620768278521
cluster,graph+center0,3UR8,cluster_3UR8,4,637,0.6924160076881923,0.6522718373645023,0.7260678989307784
cluster,graph+center0,3US6,cluster_3US6,5,148,0.6184631998118882,0.5073963018629819,0.8019783228229134
cluster,graph+center0,3V1A,cluster_3V1A,5,48,0.3936237387967828,0.46992726365313486,0.9249843096134759
cluster,graph+center0,3V75,cluster_3V75,2,285,0.5562828169062881,0.5163369554781366,0.8380270466577068
cluster,graph+center0,3VN0,cluster_3VN0,1,193,0.8148295858423769,0.6352476632566233,0.6444497543225641
cluster,graph+center0,3VOR,cluster_3VOR,5,182,0.5427869503096528,0.5390091111276656,0.8537607742084703
cluster,graph+center0,3VUB,cluster_3VUB,3,101,0.5859214818848734,0.6388621948984001,0.8220090846325625
cluster,graph+center0,3VVV,cluster_3VVV,1,108,0.7246693139736345,0.5646413235193629,0.7118659403953549
cluster,graph+center0,3VZ9,cluster_3VZ9,5,163,0.7534552450861325,0.7369590714163536,0.6653385699849012
cluster,graph+center0,3W4Q,cluster_1ES5,3,773,0.6974692980640655,0.7128871384003296,0.7333702906247603
cluster,graph+center0,3ZBD,cluster_3ZBD,1,213,0.525849245801928,0.4362441860269545,0.8572204974444506
cluster,graph+center0,3ZIT,cluster_3ZIT,3,152,0.3955728511773494,0.43096945274696546,0.9413645369382653
cluster,graph+center0,3ZRX,cluster_3ZRX,3,221,0.5642533915067203,0.5779153657871025,0.8256404720856373
cluster,graph+center0,3ZSL,cluster_3ZSL,2,138,0.6971984540718787,0.5791979799082683,0.7317953460610263
cluster,graph+center0,3ZZP,cluster_3ZZP,2,74,0.49783494204775053,0.5433071450539734,0.8677028150503051
cluster,graph+center0,3ZZY,cluster_3ZZY,3,226,0.7128605935331245,0.6122558243515392,0.7057411602418859
cluster,graph+center0,4A02,cluster_4A02,2,166,0.493897491768133,0.6341565794366618,0.8813163613155535
cluster,graph+center0,4ACJ,cluster_4ACJ,1,167,0.7488248965464224,0.8010623615015247,0.6917815154635576
cluster,graph+center0,4AE7,cluster_4AE7,3,186,0.7504248382550619,0.7025331977033579,0.6677980487561449
cluster,graph+center0,4AM1,cluster_4AM1,4,345,0.5880443819236904,0.5992413052371924,0.8092504700411611
cluster,graph+center0,4ANN,cluster_4ANN,3,176,0.556762418470635,0.574228025569573,0.8376348787872433
cluster,graph+center0,4AVR,cluster_4AVR,1,188,0.6363569779257643,0.7353752824359356,0.8018130818681166
cluster,graph+center0,4AXY,cluster_4AXY,4,54,0.6640196690117014,0.5971258676290601,0.7595064303978876
cluster,graph+center0,4B6G,cluster_4B6G,3,558,0.7281784022166128,0.7443114094571691,0.6985064842363593
cluster,graph+center0,4B9G,cluster_4B9G,5,292,0.7993072547640832,0.7880360047775752,0.6259045720324817
cluster,graph+center0,4DD5,cluster_4DD5,1,387,0.6171199475122643,0.6650149376744271,0.7937729948789127
cluster,graph+center0,4DKN,cluster_4DKN,3,423,0.705633379113475,0.7006077554581768,0.7348180215613498
cluster,graph+center0,4DND,cluster_4DND,3,95,0.7402387735752092,0.6298594270035313,0.6783380519698963
cluster,graph+center0,4DPZ,cluster_4DPZ,1,109,0.7216384786309011,0.6597240724665641,0.7006493588488832
cluster,graph+center0,4DQ7,cluster_4DQ7,3,328,0.7058879955448306,0.7280727662152889,0.7187283767635345
cluster,graph+center0,4DT4,cluster_4DT4,4,160,0.7421273620338725,0.7270616465326538,0.7290514483460172
cluster,graph+center0,4EK3,cluster_4EK3,3,287,0.6740190932301261,0.6872107412407141,0.7456293102617516
cluster,graph+center0,4ERY,cluster_4ERY,2,318,0.7011510348051427,0.7559755163575342,0.7318237937590237
cluster,graph+center0,4ES1,cluster_4ES1,1,95,0.721002746988345,0.686354999103586,0.7358101300114598
cluster,graph+center0,4EUG,cluster_4EUG,1,225,0.5740981593097993,0.6357085364933668,0.8188655051678313
cluster,graph+center0,4F01,cluster_4F01,3,448,0.3317440851194281,0.5230531036255498,1.0098713442295641
cluster,graph+center0,4F3J,cluster_4F3J,3,143,0.594206833839661,0.5482155278737203,0.8108326471348694
cluster,graph+center0,4FR9,cluster_4FR9,2,141,0.6162745174283709,0.6229129921285915,0.7932575772682594
cluster,graph+center0,4G14,cluster_4G14,1,15,0.5169673483499606,0.5428571428571428,0.9109347594386605
cluster,graph+center0,4G2E,cluster_4G2E,4,151,0.7312906403258603,0.7885701439169788,0.684509456685853
cluster,graph+center0,4G5X,cluster_4G5X,1,550,0.7350037395491039,0.7348078309832649,0.6933818089379727
cluster,graph+center0,4G6C,cluster_4G6C,3,658,0.5841012762454417,0.5582334455607549,0.81757898983471
cluster,graph+center0,4G7X,cluster_4G7X,3,194,0.5974378434938787,0.5552150150954387,0.8181838496268391
cluster,graph+center0,4GA2,cluster_4GA2,5,144,0.5196380368077747,0.5522829848247514,0.8562829137855811
cluster,graph+center0,4GMQ,cluster_4GMQ,5,92,0.5936453380332416,0.5996331858884454,0.8067473202114233
cluster,graph+center0,4GS3,cluster_4GS3,3,90,0.48425343989435676,0.6559244671587021,0.9526683084217482
cluster,graph+center0,4H4J,cluster_4H4J,4,236,0.8089056515942094,0.8335703248767183,0.617578838756965
cluster,graph+center0,4H89,cluster_4H89,4,168,0.6299494911157834,0.5839179135027818,0.7783219362286516
cluster,graph+center0,4HDE,cluster_4HDE,5,168,0.7615918139048986,0.7995370989154142,0.6747163432064849
cluster,graph+center0,4HJP,cluster_4HJP,4,281,0.6778559738286802,0.7807543534996169,0.7438747385472401
cluster,graph+center0,4HWM,cluster_4HWM,4,117,0.6086732280985198,0.5876087429074645,0.8038474234885912
cluster,graph+center0,4IL7,cluster_4IL7,2,85,0.39168064901750355,0.3208551969588095,0.9392619399719914
cluster,graph+center0,4J11,cluster_4J11,5,357,0.6188875844099156,0.5159062925355319,0.7946214129420021
cluster,graph+center0,4J5O,cluster_4J5O,2,220,0.7275764455457843,0.6135489889630192,0.693345578219105
cluster,graph+center0,4J5Q,cluster_2FG1,1,146,0.7255716795732524,0.7651255157876837,0.7047388832087375
cluster,graph+center0,4J78,cluster_4J78,3,305,0.6270945886525119,0.7522573362360352,0.7821210815979525
cluster,graph+center0,4JG2,cluster_4JG2,2,185,0.7821775867559554,0.8131865529061519,0.6638692264953483
cluster,graph+center0,4JVU,cluster_4JVU,4,207,0.6972027683677708,0.8044045323928934,0.7267148000008767
cluster,graph+center0,4JYP,cluster_4JYP,2,534,0.6459797479090411,0.7098274817052762,0.767399731726774
cluster,graph+center0,4KEF,cluster_4KEF,3,133,0.4934899718298126,0.4413175355746949,0.891892907566749
cluster,graph+center0,5CYT,cluster_1CCR,5,103,0.3565231703368454,0.311170906505525,0.9375391193606613
cluster,graph+center0,6RXN,cluster_6RXN,1,45,0.5074800809465819,0.5032938076416337,0.8804859156093847
