protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,3MRE,cluster_3MRE,5,383,0.6572663449604064,0.7300952620880466,0.7635481205903726
cluster,graph+center0,3N11,cluster_3N11,1,325,0.5509881549730509,0.6118047607723937,0.8407708052424212
cluster,graph+center0,3NE0,cluster_3NE0,1,208,0.7071283267675269,0.7191068473866428,0.7142711379774952
cluster,graph+center0,3NGG,cluster_3NGG,1,94,0.7457876186131746,0.6212305113806702,0.6971803049116952
cluster,graph+center0,3NPV,cluster_3NPV,5,495,0.5945776250005629,0.5687523215184351,0.8084400518182674
cluster,graph+center0,3NVG,cluster_3NVG,2,6,0.6865189181548672,0.5428571428571429,0.7678675825179447
cluster,graph+center0,3NZL,cluster_3NZL,5,73,0.5786128703273405,0.5823312077973092,0.8168929299681521
cluster,graph+center0,3O0P,cluster_3O0P,5,194,0.7239090099908212,0.7261592775643284,0.6908599001675291
cluster,graph+center0,3O5P,cluster_3O5P,5,128,0.7154006204089464,0.6491195192290524,0.705123983265176
cluster,graph+center0,3OBQ,cluster_3OBQ,2,150,0.6418409847786282,0.39007986175866677,0.7703109564006021
cluster,graph+center0,3OQY,cluster_3OQY,3,234,0.6456648029429478,0.5948593167911762,0.777258441298438
cluster,graph+center0,3P6J,cluster_3P6J,3,125,0.8012819777007479,0.7752213531412275,0.6145675014097484
cluster,graph+center0,3PD7,cluster_3PD7,5,188,0.6857202742748029,0.7421532560427493,0.7305703756739395
cluster,graph+center0,3PES,cluster_3PES,3,165,0.6136182598505044,0.5862224879556516,0.8060404460856535
cluster,graph+center0,3PID,cluster_3PID,4,387,0.5304804349051107,0.4855799542619832,0.8575207720297425
cluster,graph+center0,3PIW,cluster_3PIW,5,154,0.7522348130478669,0.7215207966233268,0.683033673640857
cluster,graph+center0,3PKV,cluster_3PKV,3,221,0.5479218197605178,0.6124704060432494,0.8376621772458387
cluster,graph+center0,3PSM,cluster_3PSM,4,94,0.806284073379494,0.8817307623759371,0.6142332074086583
cluster,graph+center0,3PTL,cluster_3PTL,4,289,0.5127964528979375,0.6143091447145768,0.8888376279672757
cluster,graph+center0,3PVE,cluster_3PVE,1,347,0.6840522355393817,0.714082236983648,0.7410409416934258
cluster,graph+center0,3PZ9,cluster_3PZ9,4,357,0.6909576413709341,0.6874240130813354,0.7304294375639794
cluster,graph+center0,3PZZ,cluster_3PZZ,2,12,0.9636399904332192,0.8671328671328673,0.5494015654109866
cluster,graph+center0,3Q2X,cluster_3Q2X,4,6,0.9198554372054969,0.7714285714285715,0.4079238291540076
cluster,graph+center0,3Q6L,cluster_3Q6L,2,131,0.5952556956258788,0.5766509277590449,0.8068174940555224
cluster,graph+center0,3QDS,cluster_3QDS,1,284,0.7133259013572736,0.7117735080208909,0.7278462102970635
cluster,graph+center0,3QPA,cluster_3QPA,5,197,0.4789436852378427,0.6967486034026721,0.9048346192072819
cluster,graph+center0,3R6D,cluster_3R6D,4,221,0.6778440410512179,0.7601010157329378,0.7430631542695201
cluster,graph+center0,3R87,cluster_3R87,5,132,0.4235816364112359,0.34662916805782745,0.9102336992257307
cluster,graph+center0,3RQ9,cluster_3RQ9,1,162,0.5016832899748882,0.5812620933455243,0.9264876052554353
cluster,graph+center0,3RY0,cluster_3RY0,1,128,0.5978979373245384,0.6064992382084599,0.8099568227430018
cluster,graph+center0,3RZY,cluster_3Q6L,2,139,0.704970407152157,0.6121583081586456,0.7215873317271719
cluster,graph+center0,3S0A,cluster_3S0A,2,119,0.5368723240746821,0.5622743361083766,0.8469765442513888
cluster,graph+center0,3SD2,cluster_3SD2,1,86,0.4586699966883505,0.5298607444193504,0.8941320592289067
cluster,graph+center0,3SEB,cluster_3SEB,3,238,0.6464682620458149,0.7585952284822989,0.7676178957513486
cluster,graph+center0,3SED,cluster_3SED,2,124,0.6696592387483814,0.6577927442591028,0.7754423500907194
cluster,graph+center0,3SO6,cluster_3SO6,1,150,0.6763451027926471,0.6674441882505819,0.7427828562361207
cluster,graph+center0,3SR3,cluster_3SR3,5,637,0.5620509286427742,0.5789580373301584,0.8328938117943006
cluster,graph+center0,3SUK,cluster_3SUK,2,248,0.647266582361654,0.6477910911391077,0.7689707356979314
cluster,graph+center0,3SZH,cluster_3SZH,2,697,0.7772103853936561,0.7676700850451242,0.6380374673072488
cluster,graph+center0,3T0H,cluster_3T0H,5,208,0.7525258919656166,0.7976805846638948,0.6687730477377092
cluster,graph+center0,3T3K,cluster_3T3K,3,122,0.746468925125728,0.7863807374020961,0.6757701008652554
cluster,graph+center0,3T47,cluster_3T47,4,141,0.5075061552661686,0.49610959493396306,0.8778342165048187
cluster,graph+center0,3TDN,cluster_3TDN,3,357,0.5026084949119104,0.5071816527798106,0.8680676874089756
cluster,graph+center0,3TOW,cluster_3TOW,1,152,0.5842974365042398,0.7119036473344066,0.8174775337977397
cluster,graph+center0,3TUA,cluster_3TUA,2,210,0.652570497151456,0.7802851541882587,0.7691139410087968
cluster,graph+center0,3TYS,cluster_3TYS,3,75,0.7278865788488756,0.6727645170437331,0.7268334053634893
cluster,graph+center0,3U6G,cluster_3U6G,4,248,0.6113777520890704,0.5930188349402553,0.7944557432170737
cluster,graph+center0,3U97,cluster_3U97,5,77,0.6991354201758042,0.6874268814264618,0.7207861444119871
cluster,graph+center0,3UCI,cluster_3UCI,3,72,0.5297180353958741,0.4835359187085987,0.8786567174090486
cluster,graph+center0,3UR8,cluster_3UR8,4,637,0.6931676224036165,0.6587205068357642,0.7263190502547262
cluster,graph+center0,3US6,cluster_3US6,5,148,0.6347027238249974,0.5094619357127803,0.7912000053235189
cluster,graph+center0,3V1A,cluster_3V1A,5,48,0.41589791599263515,0.5089024023042785,0.9137983207192416
cluster,graph+center0,3V75,cluster_3V75,2,285,0.5630407574495571,0.5187891835558452,0.8315077091309591
cluster,graph+center0,3VN0,cluster_3VN0,1,193,0.8207258938817045,0.6408521882742202,0.6307895301073232
cluster,graph+center0,3VOR,cluster_3VOR,5,182,0.5261778287853136,0.5318339349073362,0.8653268021244879
cluster,graph+center0,3VUB,cluster_3VUB,3,101,0.5861731898677345,0.6259908328052168,0.8201782555084054
cluster,graph+center0,3VVV,cluster_3VVV,1,108,0.7223717615259407,0.5650747982480551,0.7142858997088133
cluster,graph+center0,3VZ9,cluster_3VZ9,5,163,0.7457687480047706,0.7285365632708388,0.6728784497917178
cluster,graph+center0,3W4Q,cluster_1ES5,3,773,0.7025409841883188,0.7138721541049482,0.7305371434381412
cluster,graph+center0,3ZBD,cluster_3ZBD,1,213,0.51511754913106,0.44711805031884594,0.8612337856458266
cluster,graph+center0,3ZIT,cluster_3ZIT,3,152,0.4059663875171455,0.4243930401808146,0.9332260787295911
cluster,graph+center0,3ZRX,cluster_3ZRX,3,221,0.569927080680433,0.5786352383557728,0.8217989067702197
cluster,graph+center0,3ZSL,cluster_3ZSL,2,138,0.6882933787023369,0.5704966991451339,0.7379613498545708
cluster,graph+center0,3ZZP,cluster_3ZZP,2,74,0.5199337288676902,0.5407302644117831,0.8547648795032193
cluster,graph+center0,3ZZY,cluster_3ZZY,3,226,0.7185975712371446,0.6202820430206726,0.7006011811214136
cluster,graph+center0,4A02,cluster_4A02,2,166,0.5046393380126626,0.6382767450305014,0.8768275006963532
cluster,graph+center0,4ACJ,cluster_4ACJ,1,167,0.7415411842802465,0.7987111497248054,0.6982401080848304
cluster,graph+center0,4AE7,cluster_4AE7,3,186,0.7433865873572516,0.698809909012754,0.6743757455320446
cluster,graph+center0,4AM1,cluster_4AM1,4,345,0.5855667520177757,0.6085677685673546,0.8109899861175551
cluster,graph+center0,4ANN,cluster_4ANN,3,176,0.5530086777459426,0.5620003621042177,0.8399840807200375
cluster,graph+center0,4AVR,cluster_4AVR,1,188,0.6343746000283235,0.7455549274805661,0.8029648988409755
cluster,graph+center0,4AXY,cluster_4AXY,4,54,0.657533091345634,0.6348250366737546,0.7576117330674491
cluster,graph+center0,4B6G,cluster_4B6G,3,558,0.7265170133610509,0.7386566841680516,0.6988021438463994
cluster,graph+center0,4B9G,cluster_4B9G,5,292,0.8015604459176661,0.7934738338874976,0.6239271748213829
cluster,graph+center0,4DD5,cluster_4DD5,1,387,0.6202191447811181,0.6645029282532791,0.7916080573986527
cluster,graph+center0,4DKN,cluster_4DKN,3,423,0.7013226857936687,0.7021064434818833,0.7397710097772789
cluster,graph+center0,4DND,cluster_4DND,3,95,0.7498756369264308,0.6667086600987775,0.6682775552324922
cluster,graph+center0,4DPZ,cluster_4DPZ,1,109,0.7331635127108685,0.6679532475803484,0.6912258964848452
cluster,graph+center0,4DQ7,cluster_4DQ7,3,328,0.7157089890548852,0.720948869031861,0.7087624078803251
cluster,graph+center0,4DT4,cluster_4DT4,4,160,0.7331177069975152,0.7251352848219115,0.7339880344637488
cluster,graph+center0,4EK3,cluster_4EK3,3,287,0.6683417584313348,0.6831794406011605,0.7502349833204603
cluster,graph+center0,4ERY,cluster_4ERY,2,318,0.7095431368775409,0.7672390775700375,0.7213312548876556
cluster,graph+center0,4ES1,cluster_4ES1,1,95,0.7174570791023598,0.6827084932040409,0.7321183802957725
cluster,graph+center0,4EUG,cluster_4EUG,1,225,0.5763031484431816,0.6385867618546456,0.8174076774247353
cluster,graph+center0,4F01,cluster_4F01,3,448,0.3323134135817389,0.5225651754764397,1.0000941057651842
cluster,graph+center0,4F3J,cluster_4F3J,3,143,0.5997301859073636,0.5557051193934665,0.8064375240920151
cluster,graph+center0,4FR9,cluster_4FR9,2,141,0.6189194564067066,0.62394900425254,0.7930347907401512
cluster,graph+center0,4G14,cluster_4G14,1,15,0.531040596949583,0.46071428571428563,0.9163438873760645
cluster,graph+center0,4G2E,cluster_4G2E,4,151,0.7363321383198833,0.7792340651220688,0.6807216356736747
cluster,graph+center0,4G5X,cluster_4G5X,1,550,0.7249805685777101,0.7390893030132312,0.7004907980360818
cluster,graph+center0,4G6C,cluster_4G6C,3,658,0.5889335540921241,0.5662352926787293,0.8141258860622699
cluster,graph+center0,4G7X,cluster_4G7X,3,194,0.5879893405288533,0.5381480889619902,0.8227174568590584
cluster,graph+center0,4GA2,cluster_4GA2,5,144,0.5261824451039148,0.5431458208621184,0.8510433688815945
cluster,graph+center0,4GMQ,cluster_4GMQ,5,92,0.6026745494948761,0.6027618944869997,0.8002288651391358
cluster,graph+center0,4GS3,cluster_4GS3,3,90,0.4708508696116938,0.6437664374665004,0.9514270912010545
cluster,graph+center0,4H4J,cluster_4H4J,4,236,0.813526878339748,0.8339912035636964,0.6132005868369768
cluster,graph+center0,4H89,cluster_4H89,4,168,0.6278859401637028,0.5858919985744914,0.7798428868043653
cluster,graph+center0,4HDE,cluster_4HDE,5,168,0.7544380028900133,0.7959634716264556,0.6790863682165517
cluster,graph+center0,4HJP,cluster_4HJP,4,281,0.6780388173352015,0.7805637072276835,0.7445621864555543
cluster,graph+center0,4HWM,cluster_4HWM,4,117,0.6015247950463404,0.5931386139522258,0.8104597985692376
cluster,graph+center0,4IL7,cluster_4IL7,2,85,0.40730102571272314,0.36336098654252313,0.9331665468156227
cluster,graph+center0,4J11,cluster_4J11,5,357,0.6177796482378809,0.5051207739943853,0.7974584284518657
cluster,graph+center0,4J5O,cluster_4J5O,2,220,0.7387194762307662,0.6250021483587971,0.6802764334916751
cluster,graph+center0,4J5Q,cluster_2FG1,1,146,0.7243347089720819,0.7552404272899428,0.7011700365671178
cluster,graph+center0,4J78,cluster_4J78,3,305,0.6170496922573429,0.7497147732064208,0.7895295600643751
cluster,graph+center0,4JG2,cluster_4JG2,2,185,0.7755471818635307,0.8114807579889968,0.668295893603787
cluster,graph+center0,4JVU,cluster_4JVU,4,207,0.6955917396578238,0.7978061897579668,0.7275188308407166
cluster,graph+center0,4JYP,cluster_4JYP,2,534,0.6492366689760427,0.719810248753264,0.7642908430376535
cluster,graph+center0,4KEF,cluster_4KEF,3,133,0.5044433229555221,0.44233008274298263,0.8783419750805445
cluster,graph+center0,5CYT,cluster_1CCR,5,103,0.36675252518906704,0.3313628313836829,0.9323658003574506
cluster,graph+center0,6RXN,cluster_6RXN,1,45,0.5951421359109735,0.5884057971014491,0.8343243514428643
